mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,param_classifier__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.7437335968017578,0.19366410995353991,0.6242066383361816,0.4962943956501179,300,6,2,sqrt,20,False,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 6, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 20, 'classifier__bootstrap': False}",0.7383701223467738,0.8170477125152764,0.7860296787920278,0.7589453624531305,0.7821043013350932,0.7764994354884603,0.02656461115549727,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.0420906066894533,0.12918293216920607,1.365457820892334,1.0762356840898746,300,2,2,sqrt,25,False,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 25, 'classifier__bootstrap': False}",0.742229815745912,0.8064724855103417,0.765110675459499,0.7484364450335943,0.7947303911970559,0.7713959625892806,0.025267237368045183,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.607694673538208,0.5661719181093353,0.598093843460083,0.05293048855421144,200,4,2,log2,40,False,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 4, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 40, 'classifier__bootstrap': False}",0.7444173382542846,0.808561111780765,0.7756098343455767,0.7590053671693001,0.769089471076218,0.7713366245252289,0.021380740649214584,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8.534552145004273,2.4262989314595558,5.170673513412476,0.5506851635720468,300,10,1,sqrt,40,False,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 40, 'classifier__bootstrap': False}",0.7465007914414649,0.8150052915544813,0.7694226416449716,0.742232086210807,0.7758520344142827,0.7698025690532015,0.026012038987929233,4,1.0,0.9994756227443851,0.9994756227443851,0.9994756227443851,1.0,0.999685373646631,0.00025689134179551683
2.3841966152191163,0.560070951761466,3.4279892444610596,0.10315750002788637,300,10,1,sqrt,,False,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None, 'classifier__bootstrap': False}",0.7465007914414649,0.8150052915544813,0.7694226416449716,0.742232086210807,0.7758520344142827,0.7698025690532015,0.026012038987929233,4,1.0,0.9994756227443851,0.9994756227443851,0.9994756227443851,1.0,0.999685373646631,0.00025689134179551683
16.927904844284058,0.9711872803932656,2.4055158615112306,1.0300780108350127,900,2,1,0.5,20,True,"{'classifier__n_estimators': 900, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 0.5, 'classifier__max_depth': 20, 'classifier__bootstrap': True}",0.7507993159917923,0.8216062812696049,0.7525248193072518,0.7350033196430225,0.7715382567747934,0.766294398597293,0.029985773074042127,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.894908618927002,2.1579601477325,4.462806940078735,0.262656831868807,200,10,3,sqrt,,False,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 3, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None, 'classifier__bootstrap': False}",0.7467011243082822,0.8090817357516313,0.7671456759258548,0.7462103269930854,0.7589591266887247,0.7656195979335157,0.02310963720057048,7,0.9958039241874435,0.9963293501558623,0.9963272648544387,0.9979019094836675,0.9979035882165865,0.9968532073795998,0.000878078943348675
7.033823776245117,0.9449384957959598,2.0374279022216797,1.2217818507990743,700,6,3,log2,,False,"{'classifier__n_estimators': 700, 'classifier__min_samples_split': 6, 'classifier__min_samples_leaf': 3, 'classifier__max_features': 'log2', 'classifier__max_depth': None, 'classifier__bootstrap': False}",0.7445947563088463,0.800595894483576,0.7629548773903814,0.7461250672105286,0.7677592016177296,0.7644059594022125,0.02024715318697848,8,1.0,0.9994756227443851,1.0,1.0,1.0,0.9998951245488771,0.0002097509022459754
5.250048112869263,0.349096789530985,3.221656084060669,1.0859469129090373,200,10,2,sqrt,25,False,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 25, 'classifier__bootstrap': False}",0.7423227021079177,0.8004919336095303,0.7650918650057799,0.7422214639630998,0.7714784117788696,0.7643212752930394,0.021598489841794927,9,0.9984268600417395,0.998427945579082,0.9973781604765342,0.9994756227443851,0.9989517732207123,0.9985320724124905,0.0006956810754329282
8.091231632232667,0.27034456128134193,1.03513560295105,0.06556445689112628,400,8,4,sqrt,25,False,"{'classifier__n_estimators': 400, 'classifier__min_samples_split': 8, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 25, 'classifier__bootstrap': False}",0.742461320648168,0.8091232941563785,0.7630352155595412,0.7359323203305188,0.7676044649823153,0.7636313231353844,0.02569460795359788,10,0.9963277920279507,0.9968525247447906,0.9963293321491404,0.9989517712507991,0.9984276741653311,0.9973778188676024,0.00110066679144783
