filename,original_class,label,RGB_R_mean,RGB_R_std,RGB_G_mean,RGB_G_std,RGB_B_mean,RGB_B_std,RGB_R_hist_0,RGB_R_hist_1,RGB_R_hist_2,RGB_R_hist_3,RGB_R_hist_4,RGB_R_hist_5,RGB_R_hist_6,RGB_R_hist_7,RGB_R_hist_8,RGB_R_hist_9,RGB_R_hist_10,RGB_R_hist_11,RGB_R_hist_12,RGB_R_hist_13,RGB_R_hist_14,RGB_R_hist_15,RGB_G_hist_0,RGB_G_hist_1,RGB_G_hist_2,RGB_G_hist_3,RGB_G_hist_4,RGB_G_hist_5,RGB_G_hist_6,RGB_G_hist_7,RGB_G_hist_8,RGB_G_hist_9,RGB_G_hist_10,RGB_G_hist_11,RGB_G_hist_12,RGB_G_hist_13,RGB_G_hist_14,RGB_G_hist_15,RGB_B_hist_0,RGB_B_hist_1,RGB_B_hist_2,RGB_B_hist_3,RGB_B_hist_4,RGB_B_hist_5,RGB_B_hist_6,RGB_B_hist_7,RGB_B_hist_8,RGB_B_hist_9,RGB_B_hist_10,RGB_B_hist_11,RGB_B_hist_12,RGB_B_hist_13,RGB_B_hist_14,RGB_B_hist_15,RGB_R_dominant,RGB_G_dominant,RGB_B_dominant
Semi_ripe_131.jpeg,Semi-ripe,Semi-ripe,138.8556671142578,28.040935516357422,133.09356689453125,30.730012893676758,112.07920837402344,52.35468673706055,0.0,0.0001351716637145728,0.00023655041877646,0.0029061909299343824,0.056670721620321274,0.05771830305457115,0.05362936109304428,0.0834009200334549,0.20525817573070526,0.24020005762577057,0.29856041073799133,0.001148959156125784,0.0001351716637145728,0.0,0.0,0.0,0.0,0.0001351716637145728,0.0005068937316536903,0.030312245711684227,0.060590699315071106,0.053899701684713364,0.07356718182563782,0.18167072534561157,0.09661395102739334,0.2816639542579651,0.21985672414302826,0.0011151662329211831,6.75858318572864e-05,0.0,0.0,0.0,0.0008110299822874367,0.01581508480012417,0.1602122187614441,0.14699919521808624,0.06721410900354385,0.026831576600670815,0.01696404442191124,0.01811300404369831,0.05156799033284187,0.20137199759483337,0.29268044233322144,0.001317923772148788,0.00010137874778592959,0.0,0.0,0.0,165.10890197753906,163.17941284179688,164.19357299804688
Semi_ripe_132.jpeg,Semi-ripe,Semi-ripe,115.73274993896484,36.40514373779297,102.98820495605469,34.76698303222656,45.008079528808594,32.622623443603516,0.0,0.0,0.04320625588297844,0.061518408358097076,0.06888236850500107,0.1278592348098755,0.16865427792072296,0.10681003332138062,0.11541218310594559,0.18240469694137573,0.12349299341440201,0.0017595307435840368,0.0,0.0,0.0,0.0,0.0,0.002411208814010024,0.08230694383382797,0.06836102902889252,0.11058976501226425,0.16741609573364258,0.1339850127696991,0.1214727908372879,0.19139784574508667,0.09501466155052185,0.02658846601843834,0.00045617466093972325,0.0,0.0,0.0,0.0,0.058325186371803284,0.33685240149497986,0.2961876690387726,0.16422288119792938,0.04815901070833206,0.02326490730047226,0.010035842657089233,0.007754968944936991,0.011274030432105064,0.02293906733393669,0.020918866619467735,6.51678055874072e-05,0.0,0.0,0.0,0.0,153.14935302734375,136.95640563964844,48.716026306152344
Semi_ripe_133.jpeg,Semi-ripe,Semi-ripe,118.07011413574219,30.716787338256836,106.3144302368164,31.66462516784668,66.86538696289062,37.555259704589844,0.0,0.0,0.001265630591660738,0.015744443982839584,0.10433857887983322,0.17182199656963348,0.12084240466356277,0.1689363569021225,0.17966891825199127,0.1252467930316925,0.10509795695543289,0.006480028387159109,0.0005568774649873376,0.0,0.0,0.0,0.0,0.0003543765633367002,0.006328152492642403,0.08677162975072861,0.16574697196483612,0.13511872291564941,0.14752189815044403,0.1920720934867859,0.11193236708641052,0.09811168164014816,0.054827116429805756,0.0012150052934885025,0.0,0.0,0.0,0.0,0.005973776336759329,0.05523211508989334,0.3346327245235443,0.22639599442481995,0.1384599804878235,0.07335594296455383,0.029008252546191216,0.020553840324282646,0.022933226078748703,0.04809395968914032,0.04480332136154175,0.0005568774649873376,0.0,0.0,0.0,0.0,84.84585571289062,74.57722473144531,43.465415954589844
Semi_ripe_134.jpeg,Semi-ripe,Semi-ripe,142.16258239746094,28.349699020385742,135.06532287597656,31.13197898864746,111.74050903320312,51.33198165893555,0.0,0.001068335259333253,0.00022892899869475514,0.0032050060108304024,0.025372963398694992,0.07951466739177704,0.07630966603755951,0.06623678654432297,0.1417451947927475,0.18356290459632874,0.42161089181900024,0.0011446449207141995,0.0,0.0,0.0,0.0,0.0,0.0011064901482313871,0.0008012515027076006,0.012324010953307152,0.045327939093112946,0.10866495966911316,0.052958905696868896,0.12938304245471954,0.17654241621494293,0.10000381618738174,0.3723530173301697,0.0005341676296666265,0.0,0.0,0.0,0.0,0.0016025030054152012,0.008890075609087944,0.08729825913906097,0.20599794387817383,0.1146552711725235,0.04479377344250679,0.015300087630748749,0.020260216668248177,0.051661644130945206,0.07596626877784729,0.37296348810195923,0.0006104772910475731,0.0,0.0,0.0,0.0,166.0018768310547,164.7524871826172,165.52557373046875
Semi_ripe_135.jpeg,Semi-ripe,Semi-ripe,132.68971252441406,29.427736282348633,124.5779037475586,30.770174026489258,95.69145965576172,51.0308952331543,9.734728519106284e-05,0.0007301046280190349,0.0016062302747741342,0.007690435741096735,0.032124605029821396,0.07150158286094666,0.15609636902809143,0.1748843938112259,0.10659527778625488,0.1724020391702652,0.27330249547958374,0.0019469456747174263,0.0008274519350379705,0.00019469457038212568,0.0,0.0,0.00029204186284914613,0.0012168410466983914,0.0019469456747174263,0.010464833118021488,0.059187151491642,0.11730348318815231,0.21421270072460175,0.128595769405365,0.0926259458065033,0.17955707013607025,0.1930883377790451,0.001022146549075842,0.0004867364186793566,0.0,0.0,0.0,0.0007301046280190349,0.008371866308152676,0.19902652502059937,0.23095643520355225,0.10528109222650528,0.04954976961016655,0.020880993455648422,0.01581893488764763,0.026965199038386345,0.11939644813537598,0.2214650809764862,0.0011194937396794558,0.0004380627942737192,0.0,0.0,0.0,166.42202758789062,163.2150421142578,165.03878784179688
Semi_ripe_136.jpeg,Semi-ripe,Semi-ripe,127.5302505493164,27.057018280029297,115.80853271484375,26.8409366607666,68.62808227539062,32.8803596496582,0.0,0.0,8.917822560761124e-05,0.0022294556256383657,0.028492441400885582,0.10572078078985214,0.176439106464386,0.19565701484680176,0.1554376482963562,0.1882552206516266,0.14116913080215454,0.006153297144919634,0.00017835645121522248,8.917822560761124e-05,8.917822560761124e-05,0.0,0.0,0.0,0.0008026040159165859,0.016899272799491882,0.0754447728395462,0.1468765288591385,0.22655726969242096,0.17661747336387634,0.16560396552085876,0.14553886651992798,0.045302536338567734,0.00017835645121522248,8.917822560761124e-05,8.917822560761124e-05,0.0,0.0,0.00022294555674307048,0.02546038292348385,0.2873768210411072,0.2253979593515396,0.18343959748744965,0.1359522044658661,0.0372764952480793,0.01636420376598835,0.022695858031511307,0.03567129001021385,0.03014223836362362,0.0,0.0,0.0,0.0,0.0,115.39115905761719,104.73944854736328,46.47403335571289
Semi_ripe_137.jpeg,Semi-ripe,Semi-ripe,121.25653839111328,30.498661041259766,115.22523498535156,31.268739700317383,84.31275177001953,48.41822814941406,0.0,0.00011553347576409578,0.0017907689325511456,0.00947374477982521,0.06747154891490936,0.10750389844179153,0.26006585359573364,0.20368552207946777,0.05499393492937088,0.08815204352140427,0.2058228850364685,0.0008087343303486705,0.00011553347576409578,0.0,0.0,0.0,0.0,0.00017330021364614367,0.0022529028356075287,0.01802322268486023,0.08532147109508514,0.14863382279872894,0.36907169222831726,0.05510946735739708,0.037432845681905746,0.12055918574333191,0.1629599630832672,0.00040436716517433524,5.776673788204789e-05,0.0,0.0,0.0,0.0008087343303486705,0.006989775225520134,0.2979608476161957,0.26873087882995605,0.06440991163253784,0.017676621675491333,0.015423718839883804,0.023568829521536827,0.04361388832330704,0.17266477644443512,0.08803650736808777,0.00011553347576409578,0.0,0.0,0.0,0.0,111.318359375,103.04688262939453,47.618003845214844
Semi_ripe_138.jpeg,Semi-ripe,Semi-ripe,133.8814697265625,26.924497604370117,127.17675018310547,27.601287841796875,99.71409606933594,47.5781364440918,0.0,0.00014878000365570188,0.0004959333455190063,0.0027276333421468735,0.024003174155950546,0.07305098325014114,0.1059313639998436,0.20224161446094513,0.1902400255203247,0.14010116457939148,0.25937312841415405,0.001190240029245615,0.00029756000731140375,0.0001983733382076025,0.0,0.0,0.0,0.00014878000365570188,0.0006447133491747081,0.0047113667242228985,0.034219399094581604,0.0925411656498909,0.17680023610591888,0.25193414092063904,0.08867288380861282,0.1465483009815216,0.20253917574882507,0.0008926800219342113,0.0001983733382076025,0.00014878000365570188,0.0,0.0,0.00014878000365570188,0.0013390200911089778,0.05489982292056084,0.3296964764595032,0.14084507524967194,0.05088276043534279,0.024499107152223587,0.021027574315667152,0.032186076045036316,0.13791906833648682,0.20541559159755707,0.0009422733564861119,0.00014878000365570188,4.9593334551900625e-05,0.0,0.0,166.9740447998047,163.44595336914062,164.51498413085938
Semi_ripe_139.jpeg,Semi-ripe,Semi-ripe,130.72067260742188,29.21771240234375,125.3027114868164,29.35566520690918,94.40120697021484,48.32032775878906,0.0,0.0,0.00031773411319591105,0.007353275083005428,0.03295356407761574,0.07416822016239166,0.1980845183134079,0.16426852345466614,0.111025370657444,0.15782307088375092,0.25264400243759155,0.0012709364527836442,9.078117000171915e-05,0.0,0.0,0.0,0.0,0.0,0.0005446870345622301,0.00975897628813982,0.04334801062941551,0.13680723309516907,0.18864327669143677,0.14742861688137054,0.10762108117341995,0.2064363807439804,0.15882165729999542,0.0005446870345622301,4.5390585000859573e-05,0.0,0.0,0.0,0.00031773411319591105,0.005946166813373566,0.17892968654632568,0.223276287317276,0.13390222191810608,0.060233306139707565,0.02768825739622116,0.028369115665555,0.03803731128573418,0.14062003791332245,0.16249829530715942,0.00013617175864055753,4.5390585000859573e-05,0.0,0.0,0.0,113.74214172363281,107.22666931152344,47.018333435058594
Semi_ripe_14.jpg,Semi-ripe,Semi-ripe,131.91761779785156,41.019935607910156,126.12519836425781,33.2679557800293,42.92429733276367,27.38167381286621,0.0,0.0008934421348385513,0.03127047419548035,0.060813628137111664,0.04080052301287651,0.05813330039381981,0.08237536251544952,0.12037643790245056,0.16909880936145782,0.1757102906703949,0.1123354583978653,0.08916552364826202,0.058788493275642395,0.00023825123207643628,0.0,0.0,0.0,0.000655190902762115,0.009291797876358032,0.03341473639011383,0.06700816005468369,0.08326880633831024,0.10197152942419052,0.17594853043556213,0.22568348050117493,0.13753052055835724,0.09667044132947922,0.06808029115200043,0.00047650246415287256,0.0,0.0,0.0,0.10220977663993835,0.3212817907333374,0.2238965928554535,0.1637381613254547,0.09720650315284729,0.04616117849946022,0.020310917869210243,0.008696170523762703,0.0079218540340662,0.0043480852618813515,0.002203823998570442,0.0020251355599611998,0.0,0.0,0.0,0.0,147.3448944091797,137.1225128173828,22.764678955078125
